title,product_url,price,image_urls
Rib-Knit Socks,https://www2.hm.com/en_us/productpage.1257399002.html,$5.99,"['https://image.hm.com/assets/hm/db/a0/dba00cec661232eb525240f20ea9a3a064f9d6f9.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/43/e0/43e091f8a7f9eb744c0a3b1b656651b08fa11025.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/db/a0/dba00cec661232eb525240f20ea9a3a064f9d6f9.jpg?imwidth=116', 'https://image.hm.com/assets/hm/71/45/7145b3e090719c527115cbf9838a7142dc729647.jpg?imwidth=116', 'https://image.hm.com/assets/hm/d5/bc/d5bc4078b9c0428c76b4262b4f22576fef4fbf68.jpg?imwidth=116', 'https://image.hm.com/assets/hm/71/45/7145b3e090719c527115cbf9838a7142dc729647.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/3e/aa/3eaa25c1ce9956140f9ce67d697c68a977b3d88c.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/db/a0/dba00cec661232eb525240f20ea9a3a064f9d6f9.jpg?imwidth=116', 'https://image.hm.com/assets/hm/71/45/7145b3e090719c527115cbf9838a7142dc729647.jpg?imwidth=116', 'https://image.hm.com/assets/hm/d5/bc/d5bc4078b9c0428c76b4262b4f22576fef4fbf68.jpg?imwidth=116', 'https://image.hm.com/assets/hm/d5/bc/d5bc4078b9c0428c76b4262b4f22576fef4fbf68.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/b1/c8/b1c8129fa483178aeebfcc72ffd38acf18d1068e.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/db/a0/dba00cec661232eb525240f20ea9a3a064f9d6f9.jpg?imwidth=116', 'https://image.hm.com/assets/hm/71/45/7145b3e090719c527115cbf9838a7142dc729647.jpg?imwidth=116', 'https://image.hm.com/assets/hm/d5/bc/d5bc4078b9c0428c76b4262b4f22576fef4fbf68.jpg?imwidth=116']"
Loose Fit Utility Jacket,https://www2.hm.com/en_us/productpage.1262269002.html,$69.99,[]
Lyocell-Blend Pajama Pants,https://www2.hm.com/en_us/productpage.1247016003.html,$29.99,"['https://image.hm.com/assets/hm/ec/75/ec7510af863a930323773aa0c8c71f481c348bda.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/20/72/2072cb566c73589fb8ec3caa6b1beb2ed402b65c.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/b4/18/b418f8d31af0a9cf945c6b4986e9b94faa4e0519.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/79/c8/79c8f9b5a60059d539ae62c6cbff7aff59c8fe5d.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/a8/c0/a8c0a81072dc9ffb8a37da193b5078754190b99c.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/0e/c5/0ec5a76e8a32154c52c1e9968a674b4d8b0b32e9.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/a8/c0/a8c0a81072dc9ffb8a37da193b5078754190b99c.jpg?imwidth=116']"
Regular-Fit Short-Sleeved Sweater,https://www2.hm.com/en_us/productpage.1264982002.html,$44.99,"['https://image.hm.com/assets/hm/4b/3b/4b3b1b25adfdf022a12fa91f209077a337fede06.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/b9/4d/b94da18348d8ee5b09e62dd2c9271f39541c4d86.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/93/f4/93f4d5dc08a31e80b3cdf019f85d9192aae82903.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/f0/5a/f05a397466d3f6530921c2cf14d96901d73549ee.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/5d/0f/5d0f2f9ae2163ff5af3fb9058173b73791c30747.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/82/44/824479fea1fd17b6209f113274058d23c3b306d1.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/5d/0f/5d0f2f9ae2163ff5af3fb9058173b73791c30747.jpg?imwidth=116', 'https://image.hm.com/assets/hm/fe/8b/fe8b79ad5297fecc07bc2a3d2d3a0b051d4c917d.jpg?imwidth=116', 'https://image.hm.com/assets/hm/e8/b4/e8b42eec2f8a030ed49625f0ac9021c36d03b5c5.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/4d/a6/4da68004a5252a8fc7e0f1deb5e0b00aace5cf56.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/f1/d4/f1d440ff6cc2fa2e8e230de3745553ea8edcdbc1.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/10/b5/10b575833e76fa8bf0a786bdb61d2c95f2b85d38.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/06/16/061689341c87c1abf5029286cd49c5d363601039.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/fe/8b/fe8b79ad5297fecc07bc2a3d2d3a0b051d4c917d.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/65/0e/650ed19f2eedcdee12110646d40afcd083550bea.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/5d/0f/5d0f2f9ae2163ff5af3fb9058173b73791c30747.jpg?imwidth=116', 'https://image.hm.com/assets/hm/fe/8b/fe8b79ad5297fecc07bc2a3d2d3a0b051d4c917d.jpg?imwidth=116']"
Regular Fit Polo Shirt,https://www2.hm.com/en_us/productpage.1206238001.html,$42.99,"['https://image.hm.com/assets/hm/0a/14/0a1416cf90133cab61e5bbebfacff373ea3c920d.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/b3/51/b351693d7dc9275a88b821f6c38e6492a5c00e98.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/0a/14/0a1416cf90133cab61e5bbebfacff373ea3c920d.jpg?imwidth=116']"
3-pack COOLMAX® Mid-Length Boxer Briefs,https://www2.hm.com/en_us/productpage.1268120002.html,$19.99,"['https://image.hm.com/assets/hm/6f/22/6f22687b2abacbcd7204609171e4b1f8160be150.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/28/ae/28ae5072fa3942375e913f476f820b3c702c729e.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/6a/89/6a8986d22c49febe6ecc4b2a55df879bd531a4ff.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/1f/32/1f323966ffefb5d14aecc1b25aa64a1594287d71.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/c9/84/c984d42e89ba596a80a084254bffc035c8d9c844.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/6a/89/6a8986d22c49febe6ecc4b2a55df879bd531a4ff.jpg?imwidth=116']"
Loose-Fit Brushed Overshirt,https://www2.hm.com/en_us/productpage.1261703001.html,$44.99,"['https://image.hm.com/assets/hm/af/9b/af9b138b2c5132c312418d80084be0d45a4a55be.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/ec/48/ec480eb3ca70741789f1f3c56cd5e962155c62a2.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/69/e7/69e74a25c8784e9326321b83929318924a1addee.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/82/ae/82ae504c5719eaa813e7717e10a970f71bfc212c.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/66/79/66798109c036e3220ce4514f4696b2fcea9b4ffd.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/9f/94/9f94bbf3256eeeeadfc6a75276c78ca8a7515e19.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/97/7e/977e95305807087f075b89b9248dd9ab602429ef.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/66/79/66798109c036e3220ce4514f4696b2fcea9b4ffd.jpg?imwidth=116']"
Regular Fit Twill Pants,https://www2.hm.com/en_us/productpage.1230966003.html,$39.99,"['https://image.hm.com/assets/hm/76/07/760724ad38ba700e65dec915d3df38103f09f288.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/e9/ca/e9ca236392473f1d38a0af20e9f6c81c84d7b317.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/2e/7b/2e7bf469455812db19114f3ec0d0910a0f9b320a.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/ba/e2/bae2bb9a83b967edc3bdabcfcf76b10917123214.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/1c/e7/1ce7ab4fbbaf9eab1a270c4275532fd9cfcb6d39.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/5b/1c/5b1c35ea05e48ce0db27cc500842e2bfee0b045c.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/80/b3/80b3ecd5b5bb9c2751147ed034f61197b04ef70c.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/1c/e7/1ce7ab4fbbaf9eab1a270c4275532fd9cfcb6d39.jpg?imwidth=116', 'https://image.hm.com/assets/hm/76/77/7677bae4da1e837ba7f0521657fb2232b1ed5160.jpg?imwidth=116', 'https://image.hm.com/assets/hm/2e/d2/2ed2f799fe5775876814a7a5395f4f6c2acf7eee.jpg?imwidth=116', 'https://image.hm.com/assets/hm/b6/ea/b6ea74e3dc12a45794f6e455029987c2ea15a912.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/f4/07/f407d794caa7fb004390e46de304af1577f9ed0a.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/91/0c/910ce4645ec92fef6f8ec143c63cd9c1feaabde0.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/3c/92/3c92ca4ce628386381cc403b33ceccda54900ace.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/87/9c/879c18d7157d5e0572650d644f6d84485983d18f.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/76/77/7677bae4da1e837ba7f0521657fb2232b1ed5160.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/c3/35/c335289a687f3087d14d85879b1eec6b5234a388.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/1c/e7/1ce7ab4fbbaf9eab1a270c4275532fd9cfcb6d39.jpg?imwidth=116', 'https://image.hm.com/assets/hm/76/77/7677bae4da1e837ba7f0521657fb2232b1ed5160.jpg?imwidth=116', 'https://image.hm.com/assets/hm/2e/d2/2ed2f799fe5775876814a7a5395f4f6c2acf7eee.jpg?imwidth=116', 'https://image.hm.com/assets/hm/28/3b/283bb4c26ed17847040db395cc4e57d96d0438ee.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/e8/2a/e82a2f4862e6424bc2ff902d87ca802e0df2e629.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/b6/4e/b64ed7c904c5709196d8525cd94b4b7aae3e1ff7.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/2e/d2/2ed2f799fe5775876814a7a5395f4f6c2acf7eee.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/6a/fd/6afd12e0f9855e83f5cdedf6c91350c1327ec640.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/9d/66/9d66e1b0a3d17c807025f74478b9d2f0c45e60e2.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/1c/e7/1ce7ab4fbbaf9eab1a270c4275532fd9cfcb6d39.jpg?imwidth=116', 'https://image.hm.com/assets/hm/76/77/7677bae4da1e837ba7f0521657fb2232b1ed5160.jpg?imwidth=116', 'https://image.hm.com/assets/hm/2e/d2/2ed2f799fe5775876814a7a5395f4f6c2acf7eee.jpg?imwidth=116']"
Slim-Fit Sports Joggers with DryMove™,https://www2.hm.com/en_us/productpage.1255491002.html,$44.99,[]
Regular Fit Car Coat,https://www2.hm.com/en_us/productpage.1262251002.html,$74.99,"['https://image.hm.com/assets/hm/a2/35/a235894b6d8754e81d0a5ac37a92e18a745a4e5e.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/ef/a0/efa0c2c30263d5a625b12206614a9feffcc3b48d.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/cb/48/cb48348f742b0cbeb07d3559553777557acf1930.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/48/54/48548cad77f73c4ff638d6b2cdf326ee2b73c4ad.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/f9/56/f956a109ce2ec0d7be76a52d452cd3cd363da42e.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/f1/54/f154b9ede9fb57bb0730d81a9481b880c9c9f7e4.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/93/db/93dbd3b638161fefbc724153185f8d6886440b53.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/83/fd/83fd08e368b2a1d8ee4359f15dec82c103b007c5.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/10/26/10265c288bfe8221058e0978fbe0d53e50535f1c.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/f1/54/f154b9ede9fb57bb0730d81a9481b880c9c9f7e4.jpg?imwidth=116']"
Regular Fit Linen-Blend Shirt,https://www2.hm.com/en_us/productpage.1238294003.html,$29.99,"['https://image.hm.com/assets/hm/fd/1c/fd1cb894e2e8678dc1c8a2280f8c3e204bec1d89.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/ce/7a/ce7abb71d965e6d0c99d5a7b7ca49021551fb707.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/19/a9/19a9fd1f208715cb310dd9400a5438b7b91caa5a.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/25/24/2524c3eccfd7c6d10653dec6ddc33a8b98b980ba.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/1e/50/1e500f523c6670c46d7d4befba0d20d67b5e803b.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/47/7a/477aa15e45ed15de16fa047609390cae4f5f0796.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/27/5e/275e6673664023168943c1af2370ed5ac4d882a2.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/1e/50/1e500f523c6670c46d7d4befba0d20d67b5e803b.jpg?imwidth=116', 'https://image.hm.com/assets/hm/21/b9/21b9d7f80e2609e56249e3ee728d667151f38f97.jpg?imwidth=116', 'https://image.hm.com/assets/hm/99/18/9918fb25e26e189d36e1427d34253aea5bdbd746.jpg?imwidth=116', 'https://image.hm.com/assets/hm/e6/b2/e6b2f708e682447b22fe5039491f0b05ad2e6272.jpg?imwidth=116', 'https://image.hm.com/assets/hm/3a/f8/3af8f8e01b2b920489ab657ffd0dc531a6c2fe9b.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/82/02/82021cc1d0d3cc8f1078501d32f3e623858af071.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/2f/87/2f8703a7f5cdfe7bb7cd3e05d5f512f65e5b3ea7.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/eb/07/eb07895d4415d9f0b97445431f8f64deb34970c4.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/99/18/9918fb25e26e189d36e1427d34253aea5bdbd746.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/11/cf/11cf5053e45614af50f5b9b8501e5d49f55610e0.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/0c/7e/0c7e77af730d660ff05e46e0cb701abc04fbec50.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/1e/50/1e500f523c6670c46d7d4befba0d20d67b5e803b.jpg?imwidth=116', 'https://image.hm.com/assets/hm/21/b9/21b9d7f80e2609e56249e3ee728d667151f38f97.jpg?imwidth=116', 'https://image.hm.com/assets/hm/99/18/9918fb25e26e189d36e1427d34253aea5bdbd746.jpg?imwidth=116', 'https://image.hm.com/assets/hm/e6/b2/e6b2f708e682447b22fe5039491f0b05ad2e6272.jpg?imwidth=116', 'https://image.hm.com/assets/hm/f5/8e/f58e6d9d6cf2b244e6a198136969c1413bf89c99.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/41/7f/417f82318e686de29d2a01dbdd7763e18246f8c8.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/93/30/9330279a7d204549186b41c9181a5649f3b607fc.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/e6/b2/e6b2f708e682447b22fe5039491f0b05ad2e6272.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/39/5b/395b1eef2e176360c0666fc5de116438b8df5f54.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/8f/a5/8fa5d9dd4eff8e589f4d3712fa622d57d6f70c51.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/1e/50/1e500f523c6670c46d7d4befba0d20d67b5e803b.jpg?imwidth=116', 'https://image.hm.com/assets/hm/21/b9/21b9d7f80e2609e56249e3ee728d667151f38f97.jpg?imwidth=116', 'https://image.hm.com/assets/hm/99/18/9918fb25e26e189d36e1427d34253aea5bdbd746.jpg?imwidth=116', 'https://image.hm.com/assets/hm/e6/b2/e6b2f708e682447b22fe5039491f0b05ad2e6272.jpg?imwidth=116']"
T-Shirt,https://www2.hm.com/en_us/productpage.1254712001.html,$34.99,"['https://image.hm.com/assets/hm/2a/61/2a614fd3a8302061c8a687a501b2e43b4f4746d4.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/69/c2/69c2700c5bddccf158279d309b30342539854252.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/9d/f2/9df2452f814e76d03a3b3cf9890a7ff7dfe83667.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/58/89/58890fbb4dd4f97c04ea1ae684e4cf988d2abddd.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/0a/ab/0aab6e378adb5fa9e1c4f96971c14fece147a51f.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/c3/be/c3be25d8ea8f119bdbd4fc7d3e1d4a0353f15c5f.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/f2/9a/f29a6eb91681c9a7e44a92a22599fdeddedb4fe6.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/c3/be/c3be25d8ea8f119bdbd4fc7d3e1d4a0353f15c5f.jpg?imwidth=116']"
Regular Fit Jersey Shirt,https://www2.hm.com/en_us/productpage.1254059001.html,$49.99,"['https://image.hm.com/assets/hm/69/1a/691a1ec7625d7bf290c043c22d1c9feeae9bd335.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/c3/3f/c33f4aa9a2f6cb52e32989622e56f2c13b1400ae.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/f9/43/f943382c42ee6681645c5193bbc24da7e9ff846b.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/db/24/db2437fe93efd802d96808ace25c6503347c80c4.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/29/77/2977c784b45fdaa6715948986be53fb950be8591.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/8d/a6/8da6ee9ca28adfeeda92a5b203ccf202480834d1.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/0e/9a/0e9a1a49c10845ef1a34f53612ea5ec926cb30f5.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/d6/d3/d6d3707c5e1a05f94c4b4c86218b500033395f36.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/8d/a6/8da6ee9ca28adfeeda92a5b203ccf202480834d1.jpg?imwidth=116']"
Slim Fit Lyocell Polo Shirt,https://www2.hm.com/en_us/productpage.1232559001.html,$29.99,[]
Regular Fit Washed Sweatshirt,https://www2.hm.com/en_us/productpage.1263915001.html,$44.99,"['https://image.hm.com/assets/hm/76/78/76788db32d535e953c4f115b4d1698421fd9fccc.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/66/a3/66a30352bb342acf6c27c2157fa526874735cce6.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/ae/34/ae345caebf68be7e9b001c7cc4f369795e626f3a.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/c8/a0/c8a0e1409dd7184ba047a0b8962fc0f222267f7f.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/08/45/0845367697aa1564162fadb7bb810dacbad10df3.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/56/18/56182f8d72e22985d1d70608efe3c2412470e901.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/db/06/db06f45b2f8caecf2669a94e36c7242a6da60b46.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/56/18/56182f8d72e22985d1d70608efe3c2412470e901.jpg?imwidth=116']"
Loose Fit Printed Sweatshirt,https://www2.hm.com/en_us/productpage.1240532002.html,$34.99,"['https://image.hm.com/assets/hm/ab/d2/abd2a1ec257730f62e2722742061512833818fc9.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/e3/8d/e38d2bfd9d6746db3289820ad3b323ac54a1c174.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/c5/dd/c5ddc0b3e17c99f10fe1e5cfdd6552872a51ac1d.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/16/b0/16b06e853a2baa614dd4eb5f1c7673746fc23cdd.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/6c/c8/6cc8ac6cb0eb8a280918c0051789750505f5e228.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/dd/76/dd7608050c0b5514edf7fb627a12488a517ad6c7.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/16/b0/16b06e853a2baa614dd4eb5f1c7673746fc23cdd.jpg?imwidth=116']"
Regular Fit Wool-Blend Overshirt,https://www2.hm.com/en_us/productpage.1231426001.html,$49.99,"['https://image.hm.com/assets/hm/b6/7a/b67aab8615ac1b9fd690a42dcadf75344ec1b91d.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/23/5b/235b1f86ac6b9acefe33f47e48f64b0d1ec90ff8.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/49/9f/499faf074a2c9be09686f7a818baa05dc3721621.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/41/8f/418f6acd543b2eed0e5369fdbdf7e8466dcad81f.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/e2/41/e241da7c507578a3461cd070fe4f53c55a34b872.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/be/d8/bed88a967c3f1dea4a83a2be822e92ad1b120679.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/8d/c8/8dc8369d487cf94b128fb39fadbe7c1490b34d87.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/d6/34/d6349b7e6a8c5480578992acdd9b966588ac601f.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/be/d8/bed88a967c3f1dea4a83a2be822e92ad1b120679.jpg?imwidth=116', 'https://image.hm.com/assets/hm/03/a5/03a5dee48b16759c77faf47ad4f4bf7c891054aa.jpg?imwidth=116', 'https://image.hm.com/assets/hm/22/7e/227e9a21059e651aee5a83cb5a74bcbc11d17dcb.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/87/16/87161206423f2c89921aaeb8eb2555bc654de7ce.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/aa/00/aa00e8183173e74cfb2e57f9ec49e6900c4a7687.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/92/be/92be4f090c506f819e6fe5935d29ce4f3f2adeb5.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/e3/b8/e3b8af4cce700194826e7dd57c0bd999f4f2841c.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/03/a5/03a5dee48b16759c77faf47ad4f4bf7c891054aa.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/09/7e/097e36b1f2f59f93b5a2d773e21a55b12dccd3bd.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/47/7b/477b40fcc175ca617157af174ed0fcc2d2a8fdb8.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/be/d8/bed88a967c3f1dea4a83a2be822e92ad1b120679.jpg?imwidth=116', 'https://image.hm.com/assets/hm/03/a5/03a5dee48b16759c77faf47ad4f4bf7c891054aa.jpg?imwidth=116']"
Mid-Length Outdoor Shorts,https://www2.hm.com/en_us/productpage.1202002001.html,$44.99,"['https://image.hm.com/assets/hm/4e/92/4e925481cdf3bba42ab4ab5874db016addcda978.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/27/10/271027ae017eb2786fdfc1a1d2d9835129fc1335.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/1f/77/1f77db3722bb664976443a7be0cc1be21894e42e.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/30/ba/30ba77b59a675c9f2ce49947f22c253da2449d71.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/f4/31/f4319109ee1a4f867121b37e70e5b9ccaa50b22a.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/3a/28/3a281059d12ad1816744e51efa0727c4785b6b44.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/2f/8b/2f8bdd3f231198308c6c3db9974e2a46ee4a9a71.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/f4/31/f4319109ee1a4f867121b37e70e5b9ccaa50b22a.jpg?imwidth=116']"
Loose-Fit Printed Sweatshirt,https://www2.hm.com/en_us/productpage.1261705001.html,$39.99,"['https://image.hm.com/assets/hm/fc/60/fc602dd9fac214993a49fd70671b0449de4fcc84.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/51/13/51131745811cbaf63cce010a256ecb7fcf928308.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/02/18/0218ff4a65397eccebe743218dd0796cfb20030e.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/d0/ab/d0ab93f95b0b2915613e7d21568428dfcd749800.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/51/3c/513c6a2031105aa167bcacc4d05877551d2ed213.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/52/28/5228fe76c97bda314a9ed066c4031ac91bb1d6af.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/08/12/081282db421993312119d0f03afa954ccaf4455c.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/51/3c/513c6a2031105aa167bcacc4d05877551d2ed213.jpg?imwidth=116']"
