title,product_url,price,image_urls
Linen-Blend Plainfront Short,https://www.abercrombie.com/shop/us/p/linen-blend-plainfront-short-59588320,$60,"['https://img.abercrombie.com/is/image/anf/KIC_128-5098-00187-110_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5098-00187-110_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5098-00187-110_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5098-00187-110_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5098-00187-110_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5098-00187-110_model6.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5098-00187-110_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5098-00187-200_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5098-00187-200_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5098-00187-200_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5098-00187-200_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5098-00187-200_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5098-00187-200_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5098-00187-200_prod2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5098-00188-900_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5098-00188-900_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5098-00188-900_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5098-00188-900_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5098-00188-900_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5098-00188-900_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5098-00188-900_prod2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5098-00187-412_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5098-00187-412_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5098-00187-412_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5098-00187-412_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5098-00187-412_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5098-00187-412_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5098-00187-412_prod2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5097-00193-330_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5097-00193-330_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5097-00193-330_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5097-00193-330_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5097-00193-330_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_128-5097-00193-330_prod1.jpg?policy=product-large']"
Tipped Zip Sweater Polo,https://www.abercrombie.com/shop/us/p/tipped-zip-sweater-polo-59502887,$60,"['https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-100_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-100_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-100_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-100_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-100_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-100_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-100_prod2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-300_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-300_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-300_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-300_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-300_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-300_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-300_prod2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-200_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-200_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-200_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-200_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-200_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-200_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-200_prod2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-210_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-210_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-210_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-210_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-210_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-210_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_120-5086-00409-210_prod2.jpg?policy=product-large']"
Camp Collar Summer Linen-Blend Shirt,https://www.abercrombie.com/shop/us/p/camp-collar-summer-linen-blend-shirt-58928828,$60,"['https://img.abercrombie.com/is/image/anf/KIC_125-5575-00226-401_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5575-00226-401_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5575-00226-401_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5575-00226-401_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5575-00226-401_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5575-00226-401_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5475-00227-301_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5475-00227-301_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5475-00227-301_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5475-00227-301_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5475-00227-301_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5475-00227-301_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5175-00215-400_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5175-00215-400_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5175-00215-400_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5175-00215-400_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5175-00215-400_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5175-00215-400_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5076-00216-300_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5076-00216-300_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5076-00216-300_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5076-00216-300_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5076-00216-300_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5076-00216-300_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5075-00219-100_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5075-00219-100_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5075-00219-100_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5075-00219-100_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5075-00219-100_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5075-00219-100_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5076-00216-200_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5076-00216-200_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5076-00216-200_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5076-00216-200_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5076-00216-200_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5076-00216-200_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5076-00216-402_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5076-00216-402_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5076-00216-402_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5076-00216-402_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5076-00216-402_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5076-00216-402_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5243-00266-204_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5243-00266-204_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5243-00266-204_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5243-00266-204_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5243-00266-204_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5243-00266-204_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5069-00245-104_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5069-00245-104_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5069-00245-104_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5069-00245-104_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5069-00245-104_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5069-00245-104_prod2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5069-00245-104_life1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5142-00263-178_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5142-00263-178_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5142-00263-178_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5142-00263-178_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5142-00263-178_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5142-00263-178_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5142-00263-178_prod2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5140-00267-405_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5140-00267-405_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5140-00267-405_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5140-00267-405_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5140-00267-405_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5140-00267-405_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5276-00296-205_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5276-00296-205_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5276-00296-205_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5276-00296-205_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5276-00296-205_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5276-00296-205_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5276-00296-201_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5276-00296-201_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5276-00296-201_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5276-00296-201_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5276-00296-201_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5276-00296-201_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5143-00265-178_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5143-00265-178_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5143-00265-178_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5143-00265-178_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5143-00265-178_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_125-5143-00265-178_prod1.jpg?policy=product-large']"
Premium Ribbed Tank,https://www.abercrombie.com/shop/us/p/premium-ribbed-tank-59708323,$25,"['https://img.abercrombie.com/is/image/anf/KIC_124-5207-00017-900_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_124-5207-00017-900_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_124-5207-00017-900_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_124-5207-00017-900_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_124-5207-00017-900_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_124-5207-00017-900_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_124-5207-00017-900_prod2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_124-5327-00018-400_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_124-5327-00018-400_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_124-5327-00018-400_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_124-5327-00018-400_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_124-5327-00018-400_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_124-5327-00018-400_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_124-5327-00018-400_prod2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_124-5207-00017-100_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_124-5207-00017-100_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_124-5207-00017-100_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_124-5207-00017-100_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_124-5207-00017-100_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_124-5207-00017-100_prod2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_124-5327-00018-300_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_124-5327-00018-300_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_124-5327-00018-300_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_124-5327-00018-300_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_124-5327-00018-300_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_124-5327-00018-300_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_124-5327-00018-300_prod2.jpg?policy=product-large']"
Loose Linen-Blend Pull-On Pant,https://www.abercrombie.com/shop/us/p/loose-linen-blend-pull-on-pant-59528490,$80,"['https://img.abercrombie.com/is/image/anf/KIC_130-5096-00171-410_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5096-00171-410_prod2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5096-00171-410_prod3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5067-00146-110_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5067-00146-110_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5067-00146-110_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5067-00146-110_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5067-00146-110_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5067-00146-110_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5067-00146-110_life1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5049-00114-900_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5049-00114-900_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5049-00114-900_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5049-00114-900_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5049-00114-900_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5049-00114-412_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5049-00114-412_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5049-00114-412_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5049-00114-412_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5049-00114-412_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5049-00114-412_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5049-00114-412_prod2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5049-00114-412_prod3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5089-00166-234_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5089-00166-234_prod2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5089-00166-234_prod3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5049-00114-204_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5049-00114-204_prod2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5049-00114-204_prod3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5159-00205-330_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5159-00205-330_prod2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5159-00205-330_prod3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5048-00098-280_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5048-00098-280_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5048-00098-280_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5048-00098-280_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5048-00098-280_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5048-00098-280_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5048-00098-280_prod2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5028-00110-450_model1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5028-00110-450_model2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5028-00110-450_model3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5028-00110-450_model4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5028-00110-450_model5.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_130-5028-00110-450_prod1.jpg?policy=product-large']"
Guinness Snapback Hat,https://www.abercrombie.com/shop/us/p/stella-artois-snapback-hat-58772319,$40,"['https://img.abercrombie.com/is/image/anf/KIC_112-5009-00128-300_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_112-5009-00128-300_prod2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_112-5009-00128-300_prod3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_112-5009-00128-300_prod4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_112-5009-00128-300_life1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_112-5007-00146-100_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_112-5007-00146-100_prod2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_112-5007-00146-100_prod3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_112-5041-00171-410_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_112-5041-00171-410_prod2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_112-5041-00171-410_prod3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_112-5041-00171-410_prod4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_112-5042-00172-900_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_112-5042-00172-900_prod2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_112-5042-00172-900_prod3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_112-5042-00172-900_prod4.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_112-5043-00156-200_prod1.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_112-5043-00156-200_prod2.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_112-5043-00156-200_prod3.jpg?policy=product-large', 'https://img.abercrombie.com/is/image/anf/KIC_112-5043-00156-200_prod4.jpg?policy=product-large']"
